id,name,categories,latitude,longitude,address,zip_code,price,rating,review_count,url,walk_score,first_review_date
1818k1WqbCyHbCI2-CJ1cg,Gregorio's Catering,catering ,30.35628,-97.71496,8309 Research Blvd,78758,,5,28,https://www.yelp.com/biz/gregorios-catering-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,68,5/23/2014
XeL5XRdxQjPZMYPB5d3RLg,Taqueria El Mariachi,unknown,30.22503281,-97.80334473,2623 Jones Rd,78745,$,5,5,https://www.yelp.com/biz/taqueria-el-mariachi-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,59,12/14/2015
_V-VpV5AWREqop5b3hV8Hw,Chuy's,tex-mex mexican bars ,30.263803,-97.763323,1728 Barton Springs Rd,78704,$$,4,875,https://www.yelp.com/biz/chuys-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,72,10/7/2005
DMCm5bWk0cyCdPAZyQyg4A,Tortillas Hechos a Manos,streetvendors ,30.35547256,-97.70394897,8610 N Lamar,78758,$,5,3,https://www.yelp.com/biz/tortillas-hechos-a-manos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,63,3/27/2012
MpemEZeb5RviUhtYgsw2oQ,Biddy B's Mini Donut Factory,foodstands ,30.43385118,-97.76762993,11712 Research Blvd,78759,,5,2,https://www.yelp.com/biz/biddy-bs-mini-donut-factory-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,67,"12/15/2016"
VmIG0h8CP1kZXFOp2g2ZjQ,The Salty German,german comfortfood ,30.00204,-98.104568,411 Fm 2325,78676,$,5,17,https://www.yelp.com/biz/the-salty-german-wimberley?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,49,3/5/2018
yHjaVbz6wjL1ahml12u4jw,Veracruz All Natural,breakfast_brunch juicebars tacos ,30.37552275,-97.72931535,9003 Waterford Centre Blvd,78758,$,4.5,111,https://www.yelp.com/biz/veracruz-all-natural-austin-10?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,49,9/24/2017
yKvsJjD3Wo7fJiaSh4zCbA,Taquitos El Tapatio,unknown,30.33933466,-97.37424804,319 US-290,78621,$,5,1,https://www.yelp.com/biz/taquitos-el-tapatio-elgin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,41,8/7/2018
wNgTCLHTHQTy4FayDfvNSA,Sam's Fried Chicken,mexican ,30.29970253,-97.68636379,5302 Old Manor Rd,78723,$,3.5,3,https://www.yelp.com/biz/sams-fried-chicken-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,51,6/16/2014
YIOYNxigC-nZqs7aEMhkmQ,El Tacorrido,unknown,30.40735619,-97.6787252,12430 N Lamar Blvd,78753,$,3,7,https://www.yelp.com/biz/el-tacorrido-austin-5?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,57,9/2/2014
x8ssTD-nP5WRpNP08SO1iA,Antojitos La Pasadita,mexican ,30.34906007,-97.55826954,10555 Hwy 290 E,78653,,4.5,5,https://www.yelp.com/biz/antojitos-la-pasadita-manor?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,39,3/19/2016
eH16UtwiOw6T2PH6EhgXqg,Taqueria Rio Verde,unknown,30.40805942,-97.69674897,12195 Metric Blvd,78758,$,4,5,https://www.yelp.com/biz/taqueria-rio-verde-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,50,1/8/2015
tih-ULSrtU10f86yeiM2ew,Taste From India,indpak ,30.267403,-97.7368458,519 E 7th St,78758,$,3.5,30,https://www.yelp.com/biz/taste-from-india-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94,10/15/2013
7giVAqE0ThYrvuTH1-1g8A,BOCA,spanish tex-mex ,30.26035741,-97.73859788,90 Rainey St,78701,$,4.5,34,https://www.yelp.com/biz/boca-austin-8?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90,7/2/2014
5bWQATmlkPlJBl_FhdppEg,FARE Food Truck,burgers hotdog ,30.25829,-97.73864,73 Rainey St,78701,$,2.5,10,https://www.yelp.com/biz/fare-food-truck-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82,10/8/2017
lCmiCi-76El1_NoWH8C5Sw,The Seedling Truck,streetvendors ,30.25676,-97.808105,2901 S Capital Texas Hwy,78746,$$,4,25,https://www.yelp.com/biz/the-seedling-truck-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,58,1/7/2012
sTppFMipiI0jjarjEctT5w,Tacos Michoacan,mexican ,30.22925029,-97.7885172,4403 Manchaca Rd,78745,$,4,8,https://www.yelp.com/biz/tacos-michoacan-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,74,10/30/2013
VDBrjcr9kyyLbSyoUJrebg,Chico's Jr's Deluxe Taco Emporium,tacos ,30.26264047,-97.71447267,2421 Webberville Rd,78702,,5,1,https://www.yelp.com/biz/chicos-jrs-deluxe-taco-emporium-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,76,5/12/2018
wHH-CWCKj76FdUPM_coAuA,The Yard On Waller Creek,tradamerican ,30.2704141,-97.73419596,701 E 11th St,78701,$$,4,13,https://www.yelp.com/biz/the-yard-on-waller-creek-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86,10/6/2016
TtyX84Ghb11jIbyRbiIQsw,Tortas El Guero,mexican ,30.312765,-97.705067,5415 Cameron Rd,78723,$,4.5,9,https://www.yelp.com/biz/tortas-el-guero-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,57,4/2/2010
PTVMbql0Txp2-ny9FZy4Bg,Cruzteca Mexican Kitchen,mexican breakfast_brunch tex-mex ,30.230841,-97.817406,5207 Brodie Ln,78745,$$,4.5,76,https://www.yelp.com/biz/cruzteca-mexican-kitchen-sunset-valley?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,36,3/16/2018
V9pn7saU4syTIsqQ80sZDQ,512 La Cocinita,unknown,30.27624516,-97.70015102,1198 Airport Blvd,78702,,5,1,https://www.yelp.com/biz/512-la-cocinita-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,72,3/23/2015
0fwP90Ro4s0-LmJhqI1swA,BBQ at Frankie's,bbq ,30.17973407,-97.78394893,7900 S Congress Ave,78748,$,4,5,https://www.yelp.com/biz/bbq-at-frankies-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,21,9/2/2016
Tro9EIqFcgKoE_QbwiB1vA,La Casa Del Sabor,unknown,30.35838,-97.69928,8929 N Lamar Blvd,78753,$,5,3,https://www.yelp.com/biz/la-casa-del-sabor-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,75,8/3/2016
Yb13Yvw_tSCS20l_v33WUQ,Taqueria La Canaria,mexican foodstands ,30.31207,-97.71536,E 51st St & Airport Blvd,78751,$,4.5,61,https://www.yelp.com/biz/taqueria-la-canaria-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,70,1/30/2008
XEhzcap45VDDZ-ykQNTvXw,Las Tocallitas,mexican breakfast_brunch ,30.42847404,-97.67897464,1716 W Howard Ln,78728,,5,9,https://www.yelp.com/biz/las-tocallitas-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,50,10/19/2016
lCp5hJZ5q-x4OAm_SI66nA,Sabor Colombia Restaurant & Bakery,colombian empanadas ,30.51226,-97.69618,1318 Round Rock Ave,78681,,4.5,19,https://www.yelp.com/biz/sabor-colombia-restaurant-and-bakery-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,42,7/1/2017
cgDA16Ct2RCfduq_wmKC2A,Taconmaye,mexican ,30.48233,-97.80609,2305 S Bell Blvd,78613,$,4.5,12,https://www.yelp.com/biz/taconmaye-cedar-park-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,45,3/7/2017
WqjZxbSkXo9gZqgv7TBg8g,That Taco Stand,shavedice tacos ,30.34743344,-97.55643021,809 Lexington St,78653,$,5,15,https://www.yelp.com/biz/that-taco-stand-manor?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,44,10/17/2015
OekgltdIAotY4Xepr5Rd_A,Karlita's Tacos,mexican streetvendors ,30.221794,-97.765114,4140 S Congress Ave,78745,,4,1,https://www.yelp.com/biz/karlitas-tacos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,70,7/1/2013
4z8F9DRUTfHc4kBMlAR2Zg,Chew Chew BBQ,bbq ,30.320451,-97.952864,3595 Ranch Rd 620 S,78738,$$,4,43,https://www.yelp.com/biz/chew-chew-bbq-lakeway-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,29,6/20/2014
xfqmB9-pQcr-aF3SjO5NRw,Burro Cheese kitchen,sandwiches catering ,30.25922,-97.73889,80 Rainey St,78701,,4,1,https://www.yelp.com/biz/burro-cheese-kitchen-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82,8/12/2018
Nkbfwr3o9q5RQ44mQajfdA,512 Boutique Events,catering ,30.45762,-97.80097,,78750,,5,4,https://www.yelp.com/biz/512-boutique-events-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,49,4/22/2018
G4_UT9epPOAxpjgq6XzSng,Taqueria Pato's,streetvendors mexican ,30.20285692,-97.77575511,5804 S Congress Ave,78745,$,5,1,https://www.yelp.com/biz/taqueria-patos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60,3/25/2015
Z5A7CTjz0POc4EYNSkIkbA,Los Reyes Del Taco,streetvendors ,30.3512306,-97.6759415,9406 Dessau Rd,78754,,5,4,https://www.yelp.com/biz/los-reyes-del-taco-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,58,2/2/2016
3KX2kCDu7530soS_Cl3KnA,Los Hotdogs Hermanos,hotdog ,30.4753,-97.82303,920 Old Mill Rd,78613,,5,5,https://www.yelp.com/biz/los-hotdogs-hermanos-cedar-park?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,33,5/29/2018
ntGazXhiO23Q-wr5EITf-w,La Gris Gris,unknown,30.2437458,-97.75228119,2008 S Congress,78704,$,2.5,5,https://www.yelp.com/biz/la-gris-gris-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88,2/5/2016
fF2SAcC6agg99O3RGbZtfA,Todo Austin,mexican ,30.4241486,-97.7125702,3725-3799 West Parmer Ln,78727,$,4,1,https://www.yelp.com/biz/todo-austin-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,53,8/12/2014
6S8RzZTD0ogBDIpL4ZDKUA,Taqueria La Guadalupana,streetvendors mexican ,30.24703952,-97.76974194,1409 W Oltorf St,78704,,5,1,https://www.yelp.com/biz/taqueria-la-guadalupana-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82,8/22/2013
xVkNm6JC9oh-xAoj9ProUw,Taqueria Mis Tresoros,tacos foodstands ,30.16745118,-97.69216416,6210 US Highway 183 S,78744,,5,1,https://www.yelp.com/biz/taqueria-mis-tresoros-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,20,10/8/2017
LyBvIuOuMTUhLsSVkup4Tw,Sno.Co Flattop Shaved Ice,shavedice ,30.28442,-97.71744,2307 Manor Rd,78722,$,5,45,https://www.yelp.com/biz/sno-co-flattop-shaved-ice-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,78,6/7/2016
IV3HJCxLsnDYfTcHVZfA2w,Pops Crawfish,seafood ,30.40246607,-97.85503837,6900 Ranch Road 620 N,78732,,4.5,11,https://www.yelp.com/biz/pops-crawfish-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,42,3/27/2017
2ZVSDvbFK2DNoZb9x7NlfQ,Chi'Lantro,asianfusion korean bbq ,30.252212,-97.763751,1509 S Lamar Blvd,78704,$,4,531,https://www.yelp.com/biz/chilantro-austin-7?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,76,1/10/2015
iJ61DnPmxt1NfAzC8mlupw,Cosmic Taco,mexican tex-mex ,30.26914,-97.72843,1106 E 11th St,78702,,5,1,https://www.yelp.com/biz/cosmic-taco-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,91,6/14/2018
97h2GX0p6D2WdaOVT4pZwg,Gebby's BBQ & Catering,bbq catering ,30.40258,-97.85521,6900 Ranch Rd 620 N,78732,,5,2,https://www.yelp.com/biz/gebbys-bbq-and-catering-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,42,9/23/2017
u6U-nukdkqw-VdzY_H5WLQ,Taqueria La Mision,mexican ,30.35617,-97.70311,816 Fairfield Dr,78753,,4,2,https://www.yelp.com/biz/taqueria-la-mision-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,70,12/1/2016
_WeTxjATXlmTo6vyYhThbQ,Taqueria Castillo,streetvendors ,30.184043,-97.79206,7811 S 1st St,78745,$,4,4,https://www.yelp.com/biz/taqueria-castillo-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,41,1/26/2015
HN6cFD_UuW7Dz-2-9yiL6A,Madeline Creamery,restaurants streetvendors ,30.24168777,-97.76877594,,78704,$,5,2,https://www.yelp.com/biz/madeline-creamery-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,52,1/20/2012
qeGwkuYDMPtsnTSYLhg7Mg,Antojitos La Huastequita,mexican ,30.24207,-97.73612,2723 Ih 35 Frontage Rd,78741,$,5,1,https://www.yelp.com/biz/antojitos-la-huastequita-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,54,5/27/2018
tq-5mEKXrKi5NopugNm8TA,BOWL'd,unknown,30.26758957,-97.74298859,,,$,5,3,https://www.yelp.com/biz/bowld-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99,8/30/2013
OCOlKphovL9Q6w6hOBYZDg,Hotel Vegas Concession Stand,tradamerican ,30.26344,-97.72742,1500 E 6th St,78702,,5,2,https://www.yelp.com/biz/hotel-vegas-concession-stand-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,91,10/23/2017
tG7C9aZpYmj0-Z8hZC-0cg,SLAB BBQ & Beer,bbq beerbar ,30.37131015,-97.72465143,9012 Research Blvd,78758,$,4.5,639,https://www.yelp.com/biz/slab-bbq-and-beer-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,58,8/4/2014
jK187JDeuHAOI7eAkKYB6w,Gringas Grub Shak,tacos burgers ,30.002441,-98.104822,411 Fm 2325,78676,,4.5,11,https://www.yelp.com/biz/gringas-grub-shak-wimberley?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,48,11/18/2017
wy3dWNydsG5LaAak_ztoxw,Taqueria Las Palmas,mexican ,30.23689,-97.87754,7216 W Hwy 71,78735,$,4,2,https://www.yelp.com/biz/taqueria-las-palmas-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,40,"1/31/2017"
9kWEh6qhY2y1xH6u5LE5tw,Fuel Stop,unknown,30.2613179,-97.7146086,2404 E 7th St,78702,,5,2,https://www.yelp.com/biz/fuel-stop-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,89,4/3/2013
NnRSsELrQQwxO67m4GiZxQ,Kabab House,unknown,30.2444801,-97.7576981,Live Oak & S 1st St,78704,$,3.5,2,https://www.yelp.com/biz/kabab-house-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86,11/20/2012
P8I_7BG0zqF3FpNUylsGHg,Greengo's,unknown,30.54357,-97.54293,,78634,$,4.5,6,https://www.yelp.com/biz/greengos-hutto?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,55,3/3/2013
MAqPHTdyGvqZMkUCeG8xtA,Royal Fig Catering,catering eventplanning ,30.20368,-97.80774,2100 W William Cannon Dr,78745,,4.5,74,https://www.yelp.com/biz/royal-fig-catering-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,63,7/6/2009
wVW5EHRz7llOCpvzRrGKuA,Trailer Food Tuesdays,streetvendors ,30.45351219,-97.67310544,The Long Ctr,78728,$$,4,9,https://www.yelp.com/biz/trailer-food-tuesdays-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,24,7/31/2012
yOExrx7BLXoLAeeHH21B6g,RonDooley's,tradamerican ,30.00204,-98.104568,411 Fm 2325,78676,,4,5,https://www.yelp.com/biz/rondooleys-wimberley?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,49,1/31/2018
05nl0g-5ywf708NLkfCd-Q,Sweet-n-Cheezy,shavedice sandwiches ,30.56114769,-97.68193054,,78665,$,4.5,124,https://www.yelp.com/biz/sweet-n-cheezy-round-rock-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,54,7/6/2014
yr-s6ShBcB6xqMbEbi3IgQ,Tug's Bar-B-Cue,unknown,30.266944,-97.742778,298 E 15th St,78701,$,4,1,https://www.yelp.com/biz/tugs-bar-b-cue-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99,11/6/2013
xMqTD6_Q6IfayXLdXkI2jQ,Rad Sno,shavedice ,30.2610008,-97.7575574,1210 Barton Springs Rd,78704,$,5,2,https://www.yelp.com/biz/rad-sno-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86,6/11/2016
_r6Fhd0InQq9GY6e_xOsdw,Itza's Kitchen,mexican ,30.22107364,-97.69479851,7202 E Riverside Dr,78741,$,5,20,https://www.yelp.com/biz/itzas-kitchen-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,40,10/7/2017
2HPZFLf_dQrdm47iCCyo1A,Local Yokel,tradamerican sandwiches ,30.169317,-97.826674,10212 Manchaca Rd,78748,,3.5,3,https://www.yelp.com/biz/local-yokel-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,41,8/7/2013
wDuAG-5Eu9I6BDoHc6x2Iw,El Paisa Truck,foodstands tacos ,30.18817618,-97.76615381,1821 E William Cannon Dr,78744,$,3,11,https://www.yelp.com/biz/el-paisa-truck-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,36,12/30/2011
qXw2SE8cMG6IBYv4vUzaMg,Taqueria La Sabrosita,tacos ,30.24080747,-97.68723784,,78723,,3,1,https://www.yelp.com/biz/taqueria-la-sabrosita-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,31,3/6/2018
RQleLgd7ZN3Q8rNhFkT6sA,Rib Majesty BBQ,bbq ,30.202633,-97.668146,1190 Chicon St,78758,$$,3.5,6,https://www.yelp.com/biz/rib-majesty-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,25,10/25/2015
NbanK-0BBOTCLYz_DJgK4g,Willie's Catering BBQ and Burgers,bbq burgers ,30.19426,-97.92428,11606 Fm 1826,78737,$,4.5,15,https://www.yelp.com/biz/willies-catering-bbq-and-burgers-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,24,6/9/2011
DhScx3wW3AECbPfL6u9eKw,Taqueria  Adelitas,streetvendors mexican ,30.20589214,-97.77417663,5501 S Congress,78745,$,4.5,3,https://www.yelp.com/biz/taqueria-adelitas-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,62,"9/10/2015"
eyOBZMAU8HygoJcTSQ7myQ,Ice Ice Baby,desserts ,30.26995,-97.73068,916 E 11th St,78702,$$,4,2,https://www.yelp.com/biz/ice-ice-baby-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86,9/16/2014
